item_id,title,description,category,user_id,rating,review_text,views,purchases
ITEM_0101,Portable Yoga Mat Pro,Discover the Portable Yoga Mat Pro — a premium sports product featuring cutting-edge technology and sleek design.,Sports,user_083,4.6,Exceeded my expectations. Works perfectly and looks amazing.,456,137
ITEM_0101,Portable Yoga Mat Pro,Discover the Portable Yoga Mat Pro — a premium sports product featuring cutting-edge technology and sleek design.,Sports,user_043,4.9,Perfect gift idea. The recipient was thrilled!,28,8
ITEM_0101,Portable Yoga Mat Pro,Discover the Portable Yoga Mat Pro — a premium sports product featuring cutting-edge technology and sleek design.,Sports,user_039,3.3,Neither great nor terrible. Just average.,9,1
ITEM_0101,Portable Yoga Mat Pro,Discover the Portable Yoga Mat Pro — a premium sports product featuring cutting-edge technology and sleek design.,Sports,user_074,2.6,Neither great nor terrible. Just average.,76,8
ITEM_0101,Portable Yoga Mat Pro,Discover the Portable Yoga Mat Pro — a premium sports product featuring cutting-edge technology and sleek design.,Sports,user_004,4.6,Perfect gift idea. The recipient was thrilled!,431,42
ITEM_0101,Portable Yoga Mat Pro,Discover the Portable Yoga Mat Pro — a premium sports product featuring cutting-edge technology and sleek design.,Sports,user_074,3.3,Decent quality for the price range. Not bad.,442,78
ITEM_0101,Portable Yoga Mat Pro,Discover the Portable Yoga Mat Pro — a premium sports product featuring cutting-edge technology and sleek design.,Sports,user_091,1.4,Very disappointed. Broke after a week of use.,44,7
ITEM_0101,Portable Yoga Mat Pro,Discover the Portable Yoga Mat Pro — a premium sports product featuring cutting-edge technology and sleek design.,Sports,user_031,4.2,Outstanding value for the price. Would buy again.,154,11
ITEM_0102,Wireless Novel Lite,High-quality books product. The Wireless Novel Lite offers excellent performance and reliability for everyday use.,Books,user_065,4.9,Sleek design and works flawlessly. Very impressed.,78,6
ITEM_0102,Wireless Novel Lite,High-quality books product. The Wireless Novel Lite offers excellent performance and reliability for everyday use.,Books,user_044,2.1,Cheaply made and arrived damaged. Want a refund.,73,24
ITEM_0102,Wireless Novel Lite,High-quality books product. The Wireless Novel Lite offers excellent performance and reliability for everyday use.,Books,user_013,1.3,Waste of money. Would not recommend to anyone.,18,3
ITEM_0102,Wireless Novel Lite,High-quality books product. The Wireless Novel Lite offers excellent performance and reliability for everyday use.,Books,user_050,2.5,Average product. Meets basic expectations.,477,11
ITEM_0102,Wireless Novel Lite,High-quality books product. The Wireless Novel Lite offers excellent performance and reliability for everyday use.,Books,user_088,1.5,Poor quality. Doesn't match the description at all.,455,11
ITEM_0102,Wireless Novel Lite,High-quality books product. The Wireless Novel Lite offers excellent performance and reliability for everyday use.,Books,user_014,2.5,"It's fine. Standard product, standard experience.",388,79
ITEM_0102,Wireless Novel Lite,High-quality books product. The Wireless Novel Lite offers excellent performance and reliability for everyday use.,Books,user_082,1.3,Does not work as advertised. Very frustrating.,146,17
ITEM_0102,Wireless Novel Lite,High-quality books product. The Wireless Novel Lite offers excellent performance and reliability for everyday use.,Books,user_069,4.7,Sleek design and works flawlessly. Very impressed.,139,9
ITEM_0102,Wireless Novel Lite,High-quality books product. The Wireless Novel Lite offers excellent performance and reliability for everyday use.,Books,user_021,5.0,Absolutely love this product! Best purchase I've made this year.,286,65
ITEM_0102,Wireless Novel Lite,High-quality books product. The Wireless Novel Lite offers excellent performance and reliability for everyday use.,Books,user_014,4.5,My whole family loves it. Very well made and durable.,138,9
ITEM_0102,Wireless Novel Lite,High-quality books product. The Wireless Novel Lite offers excellent performance and reliability for everyday use.,Books,user_091,1.2,Terrible experience. Customer service was unhelpful.,159,39
ITEM_0102,Wireless Novel Lite,High-quality books product. The Wireless Novel Lite offers excellent performance and reliability for everyday use.,Books,user_044,2.7,It's okay. Does the job but nothing special.,241,6
ITEM_0103,Organic Novel Pro,Upgrade your lifestyle with the Organic Novel Pro. Built for durability and engineered for superior books experience.,Books,user_023,3.4,Get what you pay for. Acceptable quality.,159,21
ITEM_0103,Organic Novel Pro,Upgrade your lifestyle with the Organic Novel Pro. Built for durability and engineered for superior books experience.,Books,user_026,3.9,Average product. Meets basic expectations.,386,119
ITEM_0103,Organic Novel Pro,Upgrade your lifestyle with the Organic Novel Pro. Built for durability and engineered for superior books experience.,Books,user_073,4.1,Sleek design and works flawlessly. Very impressed.,158,43
ITEM_0103,Organic Novel Pro,Upgrade your lifestyle with the Organic Novel Pro. Built for durability and engineered for superior books experience.,Books,user_083,3.2,Get what you pay for. Acceptable quality.,485,57
ITEM_0103,Organic Novel Pro,Upgrade your lifestyle with the Organic Novel Pro. Built for durability and engineered for superior books experience.,Books,user_019,2.3,Cheaply made and arrived damaged. Want a refund.,200,23
ITEM_0103,Organic Novel Pro,Upgrade your lifestyle with the Organic Novel Pro. Built for durability and engineered for superior books experience.,Books,user_090,2.1,Does not work as advertised. Very frustrating.,451,83
ITEM_0103,Organic Novel Pro,Upgrade your lifestyle with the Organic Novel Pro. Built for durability and engineered for superior books experience.,Books,user_059,4.5,Great quality and super fast delivery. Highly recommend!,179,30
ITEM_0103,Organic Novel Pro,Upgrade your lifestyle with the Organic Novel Pro. Built for durability and engineered for superior books experience.,Books,user_060,2.1,Cheaply made and arrived damaged. Want a refund.,309,73
ITEM_0103,Organic Novel Pro,Upgrade your lifestyle with the Organic Novel Pro. Built for durability and engineered for superior books experience.,Books,user_017,3.6,Functional but could use some improvements.,407,27
ITEM_0103,Organic Novel Pro,Upgrade your lifestyle with the Organic Novel Pro. Built for durability and engineered for superior books experience.,Books,user_042,3.6,Average product. Meets basic expectations.,272,59
ITEM_0103,Organic Novel Pro,Upgrade your lifestyle with the Organic Novel Pro. Built for durability and engineered for superior books experience.,Books,user_052,3.4,"Works as described. No complaints, no surprises.",280,20
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_056,3.3,Functional but could use some improvements.,175,34
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_089,4.7,Great quality and super fast delivery. Highly recommend!,364,73
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_063,4.5,Top notch quality. You won't be disappointed.,284,12
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_057,4.1,Perfect gift idea. The recipient was thrilled!,55,12
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_042,4.1,Absolutely love this product! Best purchase I've made this year.,418,35
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_075,2.1,Very disappointed. Broke after a week of use.,338,19
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_058,3.4,Functional but could use some improvements.,228,25
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_027,2.9,Neither great nor terrible. Just average.,406,77
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_056,3.9,Neither great nor terrible. Just average.,298,1
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_079,2.2,Returned immediately. Complete ripoff.,436,75
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_008,5.0,Can't believe how good this is for the price. Amazing deal!,0,0
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_091,2.7,Neither great nor terrible. Just average.,144,1
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_031,4.4,Top notch quality. You won't be disappointed.,162,45
ITEM_0104,Organic Dash Cam One,The Organic Dash Cam One is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_049,4.5,Perfect gift idea. The recipient was thrilled!,339,22
ITEM_0105,Eco Air Freshener 360,Upgrade your lifestyle with the Eco Air Freshener 360. Built for durability and engineered for superior automotive experience.,Automotive,user_054,4.1,Exceeded my expectations. Works perfectly and looks amazing.,36,10
ITEM_0105,Eco Air Freshener 360,Upgrade your lifestyle with the Eco Air Freshener 360. Built for durability and engineered for superior automotive experience.,Automotive,user_003,4.7,Sleek design and works flawlessly. Very impressed.,499,34
ITEM_0105,Eco Air Freshener 360,Upgrade your lifestyle with the Eco Air Freshener 360. Built for durability and engineered for superior automotive experience.,Automotive,user_011,4.9,Perfect gift idea. The recipient was thrilled!,457,108
ITEM_0105,Eco Air Freshener 360,Upgrade your lifestyle with the Eco Air Freshener 360. Built for durability and engineered for superior automotive experience.,Automotive,user_080,4.4,Can't believe how good this is for the price. Amazing deal!,419,115
ITEM_0105,Eco Air Freshener 360,Upgrade your lifestyle with the Eco Air Freshener 360. Built for durability and engineered for superior automotive experience.,Automotive,user_050,4.4,Exceeded my expectations. Works perfectly and looks amazing.,3,1
